HMTL_DATE,INDEX,TICKER,BUY TRADE,SELL TRADE,PREV. CLOSE,TREND
3/12/2019,SPX (NEUTRAL)  S&P 500,SPX,2738.0,2803,2783,NEUTRAL
3/13/2019,SPX (NEUTRAL)  S&P 500,SPX,2739.0,2803,2791,NEUTRAL
3/14/2019,SPX (NEUTRAL)  S&P 500,SPX,2737.0,2826,2810,NEUTRAL
3/15/2019,SPX (NEUTRAL)  S&P 500,SPX,2736.0,2828,2808,NEUTRAL
3/18/2019,SPX (BULLISH)  S&P 500,SPX,2735.0,2837,2822,BULLISH
3/19/2019,SPX (BULLISH)  S&P 500,SPX,2768.0,2850,2832,BULLISH
3/20/2019,SPX (BULLISH)  S&P 500,SPX,2735.0,2861,2832,BULLISH
3/21/2019,SPX (BULLISH)  S&P 500,SPX,2749.0,2860,2824,BULLISH
3/22/2019,SPX (BULLISH)  S&P 500,SPX,2775.0,2860,2854,BULLISH
3/25/2019,SPX (BULLISH)  S&P 500,SPX,2781.0,2857,2800,BULLISH
3/26/2019,SPX (BULLISH)  S&P 500,SPX,2782.0,2855,2798,BULLISH
3/27/2019,SPX (BULLISH)  S&P 500,SPX,2785.0,2854,2818,BULLISH
3/28/2019,SPX (BULLISH)  S&P 500,SPX,2783.0,2854,2805,BULLISH
3/29/2019,SPX (BULLISH)  S&P 500,SPX,2785.0,2855,2815,BULLISH
4/1/2019,SPX (BULLISH)  S&P 500,SPX,2785.0,2858,2834,BULLISH
4/2/2019,SPX (BULLISH)  S&P 500,SPX,2780.0,2891,2867,BULLISH
4/3/2019,SPX (BULLISH)  S&P 500,SPX,2775.0,2883,2867,BULLISH
4/4/2019,SPX (BULLISH)  S&P 500,SPX,2775.0,2890,2873,BULLISH
4/5/2019,SPX (BULLISH)  S&P 500,SPX,2778.0,2902,2879,BULLISH
4/8/2019,SPX (BULLISH)  S&P 500,SPX,2791.0,2912,2892,BULLISH
4/9/2019,SPX (BULLISH)  S&P 500,SPX,2796.0,2921,2895,BULLISH
4/10/2019,SPX (BULLISH)  S&P 500,SPX,2815.0,2917,2878,BULLISH
4/11/2019,SPX (BULLISH)  S&P 500,SPX,2830.0,2911,2888,BULLISH
4/12/2019,SPX (BULLISH)  S&P 500,SPX,2836.0,2903,2888,BULLISH
4/15/2019,SPX (BULLISH)  S&P 500,SPX,2842.0,2912,2907,BULLISH
4/16/2019,SPX (BULLISH)  S&P 500,SPX,2847.0,2915,2905,BULLISH
4/17/2019,SPX (BULLISH)  S&P 500,SPX,2850.0,2915,2907,BULLISH
4/18/2019,SPX (BULLISH)  S&P 500,SPX,2854.0,2915,2900,BULLISH
4/22/2019,SPX (BULLISH)  S&P 500,SPX,2858.0,2915,2905,BULLISH
4/23/2019,SPX (BULLISH)  S&P 500,SPX,2862.0,2929,2907,BULLISH
4/24/2019,SPX (BULLISH)  S&P 500,SPX,2876.0,2940,2933,BULLISH
4/25/2019,SPX (BULLISH)  S&P 500,SPX,2872.0,2936,2927,BULLISH
4/26/2019,SPX (BULLISH)  S&P 500,SPX,2875.0,2936,2926,BULLISH
4/29/2019,SPX (BULLISH)  S&P 500,SPX,2880.0,2946,2939,BULLISH
4/30/2019,SPX (BULLISH)  S&P 500,SPX,2888.0,2953,2943,BULLISH
5/1/2019,SPX (BULLISH)  S&P 500,SPX,2890.0,2960,2945,BULLISH
5/2/2019,SPX (BULLISH)  S&P 500,SPX,2891.0,2956,2923,BULLISH
5/3/2019,SPX (BULLISH)  S&P 500,SPX,2862.0,2986,2917,BULLISH
5/6/2019,SPX (BULLISH)  S&P 500,SPX,2890.0,2954,2945,BULLISH
5/7/2019,SPX (BULLISH)  S&P 500,SPX,2899.0,2955,2932,BULLISH
5/8/2019,SPX (BULLISH)  S&P 500,SPX,2873.0,2929,2884,BULLISH
5/9/2019,SPX (BULLISH)  S&P 500,SPX,2850.0,2924,2879,BULLISH
5/10/2019,SPX (BULLISH)  S&P 500,SPX,2849.0,2915,2870,BULLISH
5/13/2019,SPX (BULLISH)  S&P 500,SPX,2826.0,2909,2881,BULLISH
5/14/2019,SPX (NEUTRAL)  S&P 500,SPX,2778.0,2894,2811,NEUTRAL
5/15/2019,SPX (NEUTRAL)  S&P 500,SPX,2788.0,2885,2834,NEUTRAL
5/16/2019,SPX (NEUTRAL)  S&P 500,SPX,2794.0,2882,2850,NEUTRAL
5/17/2019,SPX (NEUTRAL)  S&P 500,SPX,2802.0,2891,2876,NEUTRAL
5/20/2019,SPX (NEUTRAL)  S&P 500,SPX,2804.0,2906,2859,NEUTRAL
