date,XLY,XLF,XLV,XLK,XLP,XLI,XLB,XLE,XLU,XLRE,XLC,SPY
2025-06-13,104.83088684082031,49.02850341796875,133.15750122070312,118.76386260986328,78.2385025024414,140.4076385498047,42.69089126586914,42.37419128417969,39.33243942260742,40.13084030151367,101.0606689453125,588.7172241210938
2025-06-16,105.9596939086914,49.5878791809082,132.7466583251953,120.68556213378906,78.4897689819336,141.37222290039062,43.05243682861328,42.2491340637207,39.13920974731445,40.16916275024414,102.79459381103516,594.3182983398438
2025-06-17,104.13280487060547,49.303287506103516,130.55557250976562,119.83148193359375,77.82295227050781,140.30918884277344,42.632266998291016,42.6435432434082,38.81554412841797,40.00630187988281,101.88821411132812,589.2398071289062
2025-06-18,104.18231201171875,49.28365707397461,130.33059692382812,119.9754867553711,77.72630310058594,139.97454833984375,42.51012420654297,42.36457061767578,38.9169921875,40.082942962646484,101.93748474121094,589.1510009765625
2025-06-20,104.30608367919922,49.42104721069336,129.70457458496094,119.44416046142578,78.29647064208984,140.13201904296875,42.22187042236328,42.79745864868164,39.023277282714844,40.0733642578125,101.31680297851562,587.7674560546875
2025-06-23,106.37352752685547,50.04339599609375,129.8913116455078,120.80602264404297,79.20333099365234,142.02955627441406,42.69230270385742,41.71517562866211,39.517974853515625,40.65819549560547,102.59968566894531,593.5730590820312
2025-06-24,106.96393585205078,50.791778564453125,131.48348999023438,122.97463989257812,79.13522338867188,143.21429443359375,43.045860290527344,41.17210006713867,39.688228607177734,40.851524353027344,103.92303466796875,600.13037109375
2025-06-25,105.70372772216797,50.6243782043457,131.6014404296875,124.02412414550781,78.07463073730469,141.95059204101562,42.63337326049805,40.9926872253418,39.15801239013672,39.855857849121094,103.90328979492188,600.4666748046875
2025-06-26,106.6761703491211,50.99856948852539,131.91595458984375,124.879638671875,78.00652313232422,143.49073791503906,43.10478591918945,41.579402923583984,39.483924865722656,39.60452651977539,105.10813903808594,605.1646118164062
2025-06-27,108.4523696899414,51.146278381347656,131.6309356689453,124.73043060302734,78.37626647949219,144.9222869873047,43.15879821777344,41.361209869384766,39.56175994873047,39.7495231628418,106.34260559082031,608.1712646484375
2025-06-30,107.82723236083984,51.5697021484375,132.4761505126953,125.95399475097656,78.78492736816406,145.64300537109375,43.11951446533203,41.12360382080078,39.72228240966797,40.03952407836914,107.18204498291016,611.0790405273438
2025-07-01,108.28865051269531,51.85527420043945,134.36322021484375,124.82989501953125,79.7676773071289,146.12677001953125,44.23420715332031,41.438785552978516,39.858482360839844,40.31019592285156,106.42161560058594,610.8812866210938
2025-07-02,109.15689849853516,51.81588363647461,133.036376953125,126.1479721069336,80.0011978149414,146.2748565673828,44.89713668823242,42.151580810546875,39.51311492919922,40.38752746582031,106.11546325683594,613.650634765625
